alpha,H,He,Fe,S,Fe_1,S_1,amu/ion,thetaK_Fe,thetaTilt_Fe,thetaM_Fe,thetaN_Fe,3dK_Fe,3dTilt_Fe,3dM_Fe,3dN_Fe,energyK_Fe,energyE_Fe,thetaK_S,thetaTilt_S,thetaM_S,thetaN_S,3dK_S,3dTilt_S,3dM_S,3dN_S,energyK_S,energyE_S
61.0,0.0,0.0,0.06863281249999995,0.00165527343749995,0.0,0.0,6.032862592467902,1.6560131254271098,-0.5894659739099004,8.098864412330373,1.9761933460263044,8.283185307179584,0.3633939896208625,1.0,1.0,0.0664883486910424,3.692684859574521,1.466057294065008,-0.2144742708945221,3.4032805317778445,3.0613759095527318,8.382647931648114,0.1667132266565845,1.230596864606706,1.2747250154670846,0.134791747493049,2.4421161705719556
62.0,0.0,0.0,0.07083935546874992,0.001736816406249925,0.0,0.0,6.226215574922788,1.641023097602986,-0.5820356041700161,7.7951856861365405,2.0689432222169,8.283185307179584,0.37040752153521495,1.0,1.0,0.06646027462424686,3.69378796505086,1.413817023535154,-0.20246979942297663,3.3648868557699645,3.557575155350673,8.213532677581597,0.1812399281924547,1.324807505699778,1.2904336518352495,0.13285331818839463,2.470696662411801
63.0,0.0,0.0,0.0730458984374999,0.0018183593749999,0.0,0.0,6.419568557377675,1.6275253425405256,-0.5746052344301318,7.491506959942708,2.1616930984074956,8.283185307179584,0.37742105344956745,1.0,1.0,0.06643220055745133,3.6948910705271985,1.3697351640061841,-0.19046532795143117,3.326493179762084,4.0537744011486145,8.056954294214135,0.19576662972832495,1.4190181467928498,1.3061422882034146,0.13091488888374023,2.499277154251647
64.0,0.0,0.0,0.07781298828124994,0.00197705078124995,0.0,0.0,6.837397929931851,1.6217633086423318,-0.5881011266426315,7.671285131351166,2.2061486772522585,8.283185307179584,0.3958932576594745,1.0,1.0,0.06422900394946483,3.786348228609504,1.411117877062535,-0.2331555821643289,3.9725296670946673,3.303141093050792,8.037664352915968,0.1883473113773895,1.2707174938021781,1.165457913067728,0.13447454933039915,2.446584547695524
65.0,0.0,0.0,0.08019653320312498,0.002056396484374975,0.0,0.0,7.0463126162089385,1.618941237672216,-0.5948490727488813,7.761174217055395,2.22837646667464,8.283185307179584,0.405129359764428,1.0,1.0,0.06312740564547159,3.8320768076506573,1.443419374559329,-0.2545007092707778,4.295547910760959,2.927824439001881,8.037508678357101,0.18463765220192177,1.196567167306842,1.095115725499885,0.1362543795537286,2.4202382444174626
66.0,0.0,0.0,0.082580078125,0.0021357421875,0.0,0.0,7.255227302486027,1.6161559282751277,-0.6015970188551313,7.851063302759623,2.2506042560970214,8.283185307179584,0.41436546186938156,1.0,1.0,0.06202580734147834,3.87780538669181,1.4851062530883261,-0.27584583637722665,4.61856615442725,2.5525077849529696,8.044267104231707,0.18092799302645404,1.1224168408115063,1.0247735379320417,0.13803420977705808,2.3938919411394006
67.0,0.0,0.0,0.08786865234374999,0.00234375,0.0,0.0,7.7265054011503995,1.6036464800299062,-0.6042279656596659,7.724168586977241,2.3490630831939363,8.283185307179584,0.4274407721857594,1.0,1.0,0.0607000164006227,3.9378859750251913,1.4725260300684098,-0.27331192164707563,4.472378816309266,2.704597828257068,8.281624558810156,0.19042338465503467,1.114267323261454,1.1188284709705647,0.13776575932795326,2.39770139680613
68.0,0.0,0.0,0.090512939453125,0.00244775390625,0.0,0.0,7.962144450482586,1.597708090581081,-0.6055434390619332,7.66072122908605,2.3982924967423935,8.283185307179584,0.4339784273439483,1.0,1.0,0.06003712093019488,3.967926269191882,1.4668855076899368,-0.27204496428200015,4.399285147250274,2.7806428499091176,8.403323468573962,0.19517108046932496,1.110192564486428,1.1658559374898263,0.13763153410340084,2.3996061246394946
69.0,0.0,0.0,0.0931572265625,0.0025517578125,0.0,0.0,8.197783499814772,1.5919695192688916,-0.6068589124642005,7.59727387119486,2.447521910290851,8.283185307179584,0.4405160825021372,1.0,1.0,0.05937422545976706,3.9979665633585726,1.4616568792436953,-0.27077800691692466,4.326191478191282,2.8566878715611668,8.52708443835405,0.1999187762836153,1.1061178057114018,1.2128834040090877,0.13749730887884845,2.4015108524728594
70.0,0.0,0.0,0.09951513671875001,0.0028393554687499998,0.0,0.0,8.754629310168283,1.563602784078469,-0.643330401976202,9.071117962295848,2.505978708767702,8.283185307179584,0.45921726792172535,1.0,1.0,0.058555372135201254,4.0372000956338985,1.4646636095512027,-0.3015027077582144,4.96317079265779,2.704063928716672,8.463120625463542,0.2009811569125507,1.1457142717661846,1.226136367099737,0.13250132133243112,2.4774140156501785
71.0,0.0,0.0,0.102694091796875,0.002983154296875,0.0,0.0,9.033052215345041,1.5521224902924962,-0.6615661467322027,9.80804000784634,2.5352071080061274,8.283185307179584,0.46856786063151945,1.0,1.0,0.05814594547291835,4.056816861771562,1.4688713492999002,-0.31686505817885935,5.281660449891044,2.627751957294425,8.4320845144281,0.20151234722701838,1.165512504793576,1.2327628486450615,0.13000332755922245,2.515365597238838
72.0,0.0,0.0,0.105873046875,0.003126953125,0.0,0.0,9.311475120521797,1.5420652344190342,-0.6798018914882034,10.544962053396835,2.564435507244553,8.283185307179584,0.4779184533413135,1.0,1.0,0.05773651881063545,4.076433627909225,1.474686197645985,-0.3322274085995042,5.600150107124297,2.5514399858721775,8.401657267047225,0.2020435375414861,1.185310737820967,1.2393893301903862,0.12750533378601378,2.553317178827497
73.0,0.0,0.0,0.110130859375,0.0032729492187499997,0.0,0.0,9.685449418240918,1.51613743352625,-0.7126469572181322,12.881965689485984,2.5837111849654653,8.149383825857464,0.4922600524668065,1.053895837987241,1.0,0.056379947635087135,4.145371167978562,1.457224278109507,-0.3197129025973611,5.387709107459456,2.691841361266513,8.229387980547488,0.21051852532807816,1.2196454841887383,1.1999489469240494,0.1243975909079697,2.605908520025974
74.0,0.0,0.0,0.114388671875,0.0034189453125,0.0,0.0,10.059423715960037,1.4983183270635965,-0.7454920229480609,15.218969325575134,2.602986862686377,8.021644106897927,0.5066016515922995,1.107791675974482,1.0,0.055023376459538816,4.214308708047898,1.4415884403392782,-0.307198396595218,5.175268107794614,2.8322427366608487,8.062156892951483,0.21899351311467022,1.2539802305565095,1.1605085636577124,0.12128984802992564,2.6584998612244513
75.0,0.0,0.0,0.11920556640624999,0.0036083984375,4.8828125e-07,0.0,10.47969005431557,1.4608992071679352,-0.7840173156009518,19.959743378486795,2.6532715791972636,7.894392076381673,0.5218292157570388,1.1640098105937344,1.0,0.054142646977610426,4.261940392334891,1.4137083379854372,-0.3952630462526845,8.017000266460764,2.6539020757694605,7.841040136391197,0.24443759801917098,1.3110869094860427,1.1157648920586356,0.12320522223617325,2.625556511120866
76.0,0.0,0.0,0.1240224609375,0.0037978515625,9.765625e-07,0.0,10.899956392671104,1.4366476349735098,-0.8225426082538427,24.700517431398456,2.70355629570815,7.77282128251541,0.537056779921778,1.2202279452129872,1.0,0.053261917495682036,4.309572076621883,1.4285937382646456,-0.48332769591015096,10.858732425126913,2.4755614148780722,7.629399037375015,0.2698816829236717,1.3681935884155758,1.0710212204595588,0.12512059644242088,2.5926131610172805
77.0,0.0,0.0,0.12802294921875002,0.0039228515624999995,4.8828125e-07,0.0,11.252329244717915,1.3916455138573218,-0.8233300472458274,25.789128160626127,2.952578164299972,7.552308857119511,0.555976844432309,1.3289823308343118,1.0,0.05107801674505662,4.4388610517117035,1.4262633675552983,-0.47673348979236596,10.872079568288196,2.460047668141782,7.757308483378333,0.2617010789422718,1.3141358320868493,1.0808288928087797,0.11912077825518452,2.7021273373146153
78.0,0.0,0.0,0.1320234375,0.0040478515625,0.0,0.0,11.604702096764726,1.350792457336883,-0.8241174862378121,26.8777388898538,3.2016000328917946,7.349069700625455,0.5748969089428398,1.4377367164556367,1.0,0.048894115994431206,4.568150026801524,1.4239247028351885,-0.47013928367458097,10.885426711449481,2.4445339214054926,7.8903355754853255,0.25352047496087193,1.2600780757581227,1.0906365651580003,0.11312096006794817,2.8116415136119506
79.0,0.0,0.0,0.13352197265625,0.004023437499999999,0.0,0.0,11.736189211746115,1.3021220556658943,-0.822698963649988,27.43907499699946,3.5649585534864787,7.120175675865432,0.5928088544545456,1.5712164120319312,1.0,0.047212403633691905,4.680366299008085,1.3679049337823406,-0.48358936161279165,11.630118497494236,2.792837501327443,7.65928701226518,0.278756672497663,1.3636645168003207,1.080743116303276,0.11357369605578103,2.802693808177303
80.0,0.0,0.0,0.1350205078125,0.0039990234375,0.0,0.0,11.867676326727503,1.259060015585697,-0.8212804410621639,28.000411104145122,3.928317074081163,6.910953203685637,0.6107207999662514,1.7046961076082257,1.0,0.04553069127295261,4.792582571214646,1.3195703644125265,-0.4970394395510023,12.37481028353899,3.141141081249393,7.444812838196885,0.303992870034454,1.4672509578425186,1.0708496674485515,0.1140264320436139,2.7937461027426553
81.0,0.0,0.0,0.13270458984375,0.0036923828124999997,0.0,0.0,11.663899050989418,1.2102265769313378,-0.8188757830080291,27.919825792150192,4.4467869311670185,6.620228772069094,0.6285765895097661,1.911083511135061,1.0,0.04319811890124582,4.970798987173755,1.2856356763427979,-0.48157047701936617,12.476342563497875,3.344248389677653,7.321454997639017,0.2961047600337067,1.5657827276000023,1.093764903963655,0.11491338703336006,2.776563183499669
82.0,0.0,0.0,0.130388671875,0.0033857421875,0.0,0.0,11.46012177525133,1.1684019620635953,-0.8164711249538943,27.839240480155265,4.965256788252875,6.362745970632277,0.6464323790532809,2.1174709146618964,1.0,0.04086554652953903,5.149015403132863,1.2536924017669828,-0.46610151448773,12.57787484345676,3.547355698105913,7.207350573512041,0.28821665003295943,1.664314497357486,1.1166801404787585,0.11580034202310621,2.7593802642566825
83.0,0.0,0.0,0.1165859375,0.0027060546875,0.0,0.0,10.24859540122073,1.1347613284804057,-0.8121475202438566,26.901928656302665,5.509434859154922,6.181888030788503,0.6581456788800721,2.2778161577363774,1.0,0.038430189447660565,5.370831106317366,1.2868246612295045,-0.4566827752855921,10.873198682164967,3.476054622336081,7.231745712403606,0.3153968445694888,1.575587320042025,1.0583400702393793,0.11660389303221089,2.7441965172719964
84.0,0.0,0.0,0.102783203125,0.0020263671875,0.0,0.0,9.037069027190128,1.1062163324967227,-0.8078239155338189,25.964616832450062,6.053612930056969,6.015405178214783,0.6698589787068635,2.438161400810858,1.0,0.03599483236578209,5.592646809501869,1.3274235141609205,-0.4472640360834542,9.168522520873173,3.404753546566249,7.262355726241828,0.34257703910601817,1.4868601427265642,1.0,0.11740744404131555,2.7290127702873104
85.0,0.0,0.0,0.0703173828125,0.0011826171875,0.0,0.0,6.18161833943623,1.1120363760166923,-0.8061138898410273,24.060118437495852,6.168760852256623,5.978252692700794,0.67842206284078,2.4757560154702754,1.0,0.031658722044637724,6.122569860532405,1.3370672288022116,-0.43204946517945064,8.761646087599038,3.3223569209316337,7.395205557075988,0.30092107877264385,1.4122831761538925,1.0,0.11379281921186288,2.8002695726410267
86.0,0.0,0.0,0.0378515625,0.0003388671875,0.0,0.0,3.326167651682331,1.1193390405973251,-0.8044038641482356,22.155620042541646,6.283908774456278,5.9417704377745055,0.6869851469746966,2.5133506301296924,1.0,0.027322611723493356,6.652492911562939,1.3474167396016106,-0.4168348942754471,8.354769654324903,3.2399602952970183,7.535398849774282,0.25926511843926947,1.3377062095812209,1.0,0.1101781943824102,2.871526374994743
87.0,0.0,0.0,0.01903271484375,0.00016943359375,4.8828125e-07,0.0,1.7019622550936577,0.9692024581496173,-0.8594346555057861,23.0571522211629,10.707424668243432,5.186444851259503,0.7361916551860724,3.476152154073191,1.0,0.02059394712718114,8.243692015206872,1.3643521570620765,-0.5508373711328358,6.5394720727054985,4.586789649089587,7.676003901124493,0.4819015680517697,1.2668595795290374,1.0,0.09067859718664516,3.455324602517612
88.0,0.0,0.0,0.0002138671875,0.0,9.765625e-07,0.0,0.0777568585049842,0.8873967790910884,-0.9144654468633366,23.95868439978416,15.130940562030585,4.65965280361352,0.7853981633974483,4.43895367801669,1.0,0.013865282530868921,9.834891118850805,1.3818064474954181,-0.6848398479902245,4.724174491086095,5.933619002882155,7.8245159017905825,0.7045380176642699,1.196012949476854,1.0,0.07117899999088012,4.039122830040481
89.0,0.0,0.0,3.90625e-06,0.0,5.859375e-06,1.07421875e-05,0.0421384630415782,3.141592653589793,0.0,0.0,0.0,9.869604401089358,0.0,0.0,0.0,0.0,0.0,3.141592653589793,0.0,0.0,0.0,9.869604401089358,0.0,0.0,0.0,0.0,0.0
